code;url;product_name;brands;stores;nutrition_grade_fr;categories;main_category_fr;countries_fr;image_url;image_small_url;last_modified_t
3061990141125;http://world-fr.openfoodfacts.org/produit/3061990141125/mini-bn-gout-fraise-format-familial;Mini BN goût fraise (format familial);BN;;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits à la fraise;Biscuits;France;http://fr.openfoodfacts.org/images/products/306/199/014/1125/front.3.400.jpg;http://fr.openfoodfacts.org/images/products/306/199/014/1125/front.3.200.jpg;1490274241
3061990141132;http://world-fr.openfoodfacts.org/produit/3061990141132/mini-bn-gout-chocolat-format-familial;Mini BN goût Chocolat (Format Familial);BN;;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au chocolat;Biscuits;France;http://fr.openfoodfacts.org/images/products/306/199/014/1132/front.15.400.jpg;http://fr.openfoodfacts.org/images/products/306/199/014/1132/front.15.200.jpg;1474111345
3061990141668;http://world-fr.openfoodfacts.org/produit/3061990141668/casse-croute-original-bn;Casse-croûte Original;BN;;d;en:sugary-snacks, en:biscuits-and-cakes, en:biscuits;Biscuits;France;http://fr.openfoodfacts.org/images/products/306/199/014/1668/front.5.400.jpg;http://fr.openfoodfacts.org/images/products/306/199/014/1668/front.5.200.jpg;1512407452
3061990141675;http://world-fr.openfoodfacts.org/produit/3061990141675/casse-croute-bn;Casse croute ;BN;;d;Snacks sucrés,Biscuits et gâteaux,Biscuits;Biscuits;France;http://fr.openfoodfacts.org/images/products/306/199/014/1675/front.3.400.jpg;http://fr.openfoodfacts.org/images/products/306/199/014/1675/front.3.200.jpg;1489344759
3061990141767;http://world-fr.openfoodfacts.org/produit/3061990141767/bn-duo;BN Duo;BN,United Biscuits;Carrefour;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au chocolat;Biscuits;France;http://fr.openfoodfacts.org/images/products/306/199/014/1767/front.3.400.jpg;http://fr.openfoodfacts.org/images/products/306/199/014/1767/front.3.200.jpg;1488385565
3061990142047;http://world-fr.openfoodfacts.org/produit/3061990142047/sable-choco-crispy-bn;Sablé choco crispy;BN,United Biscuits;;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au chocolat,Biscuits au chocolat au lait;Biscuits;France;;;1513622041
3061990142122;http://world-fr.openfoodfacts.org/produit/3061990142122/pocket-chocolat-au-lait-mcvities;Pocket Chocolat au Lait;McVities,United Biscuits;;e;Biscuits au chocolat au lait;Biscuits;France;;;1510255605
3061990142160;http://world-fr.openfoodfacts.org/produit/3061990142160/mini-bn-choco;Mini BN Choco+;BN,Yildiz Holding;Super U,Netto;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au chocolat,Biscuits secs,Biscuits au chocolat au lait,Biscuits fourrés,Biscuits nappés;Biscuits;France;;;1503223782
3061990142207;http://world-fr.openfoodfacts.org/produit/3061990142207/bn-a-la-pulpe-d-abricot;BN à la Pulpe d'Abricot;BN,United Biscuits;Carrefour;d;Biscuits;Biscuits;France;;;1513012419
3061990142221;http://world-fr.openfoodfacts.org/produit/3061990142221/biscuits-fraise-bn;Biscuits fraise BN;Bn;;e;Biscuits à la fraise;Biscuits;France;;;1503819898
3061990142245;http://world-fr.openfoodfacts.org/produit/3061990142245/mini-bn-a-la-pulpe-de-fraise;Mini BN à la Pulpe de Fraise;BN,United Biscuits;;e;Biscuits fourrés,Biscuits et gâteaux,Biscuits à la fraise;Biscuits;France;;;1504336720
3104100000001;http://world-fr.openfoodfacts.org/produit/3104100000001/tuiles-aux-amandes-reaute-chocolat;Tuiles aux amandes;Réauté Chocolat;;e;Biscuits;Biscuits;France;http://fr.openfoodfacts.org/images/products/310/410/000/0001/front.6.400.jpg;http://fr.openfoodfacts.org/images/products/310/410/000/0001/front.6.200.jpg;1454669566
3106130000235;http://world-fr.openfoodfacts.org/produit/3106130000235/les-galettes-de-pont-aven-traou-mad;Les galettes de Pont-Aven;Traou Mad;Franprix;e;Snacks sucrés,Biscuits et gâteaux,Biscuits;Biscuits;France;http://fr.openfoodfacts.org/images/products/310/613/000/0235/front.32.400.jpg;http://fr.openfoodfacts.org/images/products/310/613/000/0235/front.32.200.jpg;1486241773
3106130000389;http://world-fr.openfoodfacts.org/produit/3106130000389/galette-caramel-beurre-sale-traou-mad;Galette Caramel Beurre Salé ;Traou Mad;;e;Biscuits;Biscuits;France;;;1497206327
3106130002666;http://world-fr.openfoodfacts.org/produit/3106130002666/palets-de-pont-aven-au-chocolat-traou-mad-de-pont-aven;Palets de Pont-Aven au chocolat;Traou-Mad de Pont-Aven;;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au chocolat;Biscuits;France;http://fr.openfoodfacts.org/images/products/310/613/000/2666/front.8.400.jpg;http://fr.openfoodfacts.org/images/products/310/613/000/2666/front.8.200.jpg;1448261726
3106130002826;http://world-fr.openfoodfacts.org/produit/3106130002826/les-galettes-de-pont-aven-traou-mad-de-pont-aven;Les Galettes de Pont-Aven;Traou Mad de Pont-Aven;Leclerc;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits secs;Biscuits;France;http://fr.openfoodfacts.org/images/products/310/613/000/2826/front.10.400.jpg;http://fr.openfoodfacts.org/images/products/310/613/000/2826/front.10.200.jpg;1464531260
3106130002840;http://world-fr.openfoodfacts.org/produit/3106130002840/les-galettes-de-pont-aven-traou-mad-de-pont-aven;Les Galettes de Pont-Aven;Traou Mad de Pont-Aven;;e;Snacks sucrés,Biscuits et gâteaux,Biscuits;Biscuits;France;http://fr.openfoodfacts.org/images/products/310/613/000/2840/front.7.400.jpg;http://fr.openfoodfacts.org/images/products/310/613/000/2840/front.7.200.jpg;1500913999
3106130010210;http://world-fr.openfoodfacts.org/produit/3106130010210/crepes-dentelle-traou-mad-de-pont-aven;Crêpes Dentelle;Traou Mad de Pont-Aven,Traou Mad;;e;Crêpes dentelle,Biscuits secs;Biscuits;France;;;1509271774
3106130045021;http://world-fr.openfoodfacts.org/produit/3106130045021/crepes-feuilletees-chevre-graines-de-pavot-gavottes;Crêpes Feuilletées Chèvre & Graines de Pavot;Gavottes,Loc Maria;Super U;e;Biscuits apéritifs,Snacks salés,Biscuits feuilletés;Biscuits;France;;;1493800113
3106131361663;http://world-fr.openfoodfacts.org/produit/3106131361663/biscuits-palets-de-pont-aven-traou-mad-de-pont-aven;Biscuits palets de Pont Aven Traou Mad de Pont Aven;Traou Mad;;e;Palets bretons,Biscuits secs;Biscuits;France;;;1497613163
3106131373000;http://world-fr.openfoodfacts.org/produit/3106131373000/les-grandes-galettes-de-pont-aven-traou-mad-de-pont-aven;Les Grandes Galettes de Pont-Aven;Traou Mad de Pont-Aven;;e;Biscuits;Biscuits;France;http://fr.openfoodfacts.org/images/products/310/613/137/3000/front.8.400.jpg;http://fr.openfoodfacts.org/images/products/310/613/137/3000/front.8.200.jpg;1448550260
3116430006509;http://world-fr.openfoodfacts.org/produit/3116430006509/delichoc-maxi-pack-delacre;DéliChoc (maxi pack);Delacre;;e;en:sugary-snacks, en:biscuits-and-cakes, en:biscuits, en:chocolate-biscuits;Biscuits;France;http://fr.openfoodfacts.org/images/products/311/643/000/6509/front.7.400.jpg;http://fr.openfoodfacts.org/images/products/311/643/000/6509/front.7.200.jpg;1510160506
3116430057167;http://world-fr.openfoodfacts.org/produit/3116430057167/biarritz-delacre;Biarritz;Delacre;;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au chocolat;Biscuits;France;http://fr.openfoodfacts.org/images/products/311/643/005/7167/front.8.400.jpg;http://fr.openfoodfacts.org/images/products/311/643/005/7167/front.8.200.jpg;1445365584
3116430057662;http://world-fr.openfoodfacts.org/produit/3116430057662/marquisettes-delacre;Marquisettes;Delacre;Auchan;e;Biscuits au chocolat,Biscuits et gâteaux;Biscuits;France;;;1484223633
3116430057938;http://world-fr.openfoodfacts.org/produit/3116430057938/assortiment-biscuits-namur-delacre;Assortiment biscuits Namur;Delacre;;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au chocolat;Biscuits;France;http://fr.openfoodfacts.org/images/products/311/643/005/7938/front.7.400.jpg;http://fr.openfoodfacts.org/images/products/311/643/005/7938/front.7.200.jpg;1511895405
3116430058089;http://world-fr.openfoodfacts.org/produit/3116430058089/tea-time-tradition-delacre;Tea Time Tradition;Delacre,United Biscuits;;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au chocolat;Biscuits;France;;;1486839590
3116430058164;http://world-fr.openfoodfacts.org/produit/3116430058164/tea-time-tradition-delacre;Tea Time Tradition;Delacre;;e;Sugary snacks,Biscuits and cakes,Biscuits;Biscuits;France;http://fr.openfoodfacts.org/images/products/311/643/005/8164/front.18.400.jpg;http://fr.openfoodfacts.org/images/products/311/643/005/8164/front.18.200.jpg;1486743332
3116430058249;http://world-fr.openfoodfacts.org/produit/3116430058249/tea-time-delacre;Tea Time;Delacre;Lidl;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au chocolat;Biscuits;France;http://fr.openfoodfacts.org/images/products/311/643/005/8249/front.7.400.jpg;http://fr.openfoodfacts.org/images/products/311/643/005/8249/front.7.200.jpg;1501426793
3116430206428;http://world-fr.openfoodfacts.org/produit/3116430206428/delichoc-original-paquet-geant-delacre;Délichoc original - Paquet géant;Delacre;Auchan;e;Biscuits,Biscuits au chocolat;Biscuits;France;http://fr.openfoodfacts.org/images/products/311/643/020/6428/front.5.400.jpg;http://fr.openfoodfacts.org/images/products/311/643/020/6428/front.5.200.jpg;1373448835
3116430208033;http://world-fr.openfoodfacts.org/produit/3116430208033/le-sprits-delacre;Le Sprits ;Delacre;;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits sablés;Biscuits;France;http://fr.openfoodfacts.org/images/products/311/643/020/8033/front.9.400.jpg;http://fr.openfoodfacts.org/images/products/311/643/020/8033/front.9.200.jpg;1458942735
3116430208194;http://world-fr.openfoodfacts.org/produit/3116430208194/cigarettes-russes-delacre;Cigarettes Russes;Delacre;;e;Sugary snacks,Biscuits and cakes,Biscuits,fr:Cigarettes Russes;Biscuits;France;http://fr.openfoodfacts.org/images/products/311/643/020/8194/front.7.400.jpg;http://fr.openfoodfacts.org/images/products/311/643/020/8194/front.7.200.jpg;1473012470
3116430208422;http://world-fr.openfoodfacts.org/produit/3116430208422/tea-time-delacre;Tea Time;Delacre;;e;Sugary snacks,Biscuits and cakes,Biscuits;Biscuits;France;http://fr.openfoodfacts.org/images/products/311/643/020/8422/front.6.400.jpg;http://fr.openfoodfacts.org/images/products/311/643/020/8422/front.6.200.jpg;1486743598
3116430208446;http://world-fr.openfoodfacts.org/produit/3116430208446/tea-time-edition-limitee-delacre;Tea Time Edition Limitée;Delacre;Leclerc;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au chocolat,Assortiments de biscuits,biscuis fins;Biscuits;France;http://fr.openfoodfacts.org/images/products/311/643/020/8446/front.3.400.jpg;http://fr.openfoodfacts.org/images/products/311/643/020/8446/front.3.200.jpg;1492463337
3116430208538;http://world-fr.openfoodfacts.org/produit/3116430208538/delichoc-stick-crispy-delacre;DéliChoc Stick Crispy;Delacre;Cora;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au chocolat;Biscuits;France;http://fr.openfoodfacts.org/images/products/311/643/020/8538/front.10.400.jpg;http://fr.openfoodfacts.org/images/products/311/643/020/8538/front.10.200.jpg;1425465931
3116430208934;http://world-fr.openfoodfacts.org/produit/3116430208934/delichoc-lait-delacre;Delichoc Lait;Delacre;U;e;en:sugary-snacks, en:biscuits-and-cakes, en:biscuits, en:chocolate-biscuits;Biscuits;France;http://fr.openfoodfacts.org/images/products/311/643/020/8934/front.8.400.jpg;http://fr.openfoodfacts.org/images/products/311/643/020/8934/front.8.200.jpg;1513781414
3116430209023;http://world-fr.openfoodfacts.org/produit/3116430209023/delichoc-chocolat-croustillant-au-lait-lot-de-3-delacre;DéliChoc chocolat croustillant au lait (lot de 3);Delacre;Carrefour;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au chocolat,Biscuits au chocolat au lait;Biscuits;France;;;1490645646
3116430209443;http://world-fr.openfoodfacts.org/produit/3116430209443/casse-croute-chocolat-bn;Casse-Croûte Chocolat;BN;Cora;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au chocolat;Biscuits;France;http://fr.openfoodfacts.org/images/products/311/643/020/9443/front.6.400.jpg;http://fr.openfoodfacts.org/images/products/311/643/020/9443/front.6.200.jpg;1453143529
3116430209542;http://world-fr.openfoodfacts.org/produit/3116430209542/cafe-noir-delacre;Café Noir ;Delacre,United Biscuits Group;Super U;d;Snacks sucrés,Biscuits et gâteaux,Biscuits;Biscuits;France;http://fr.openfoodfacts.org/images/products/311/643/020/9542/front.14.400.jpg;http://fr.openfoodfacts.org/images/products/311/643/020/9542/front.14.200.jpg;1499504409
3116430210166;http://world-fr.openfoodfacts.org/produit/3116430210166/sable-lait-delichoc;Sablé Lait;DéliChoc;Cora;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au chocolat,Biscuits au chocolat au lait;Biscuits;France;;;1497535260
3116430210173;http://world-fr.openfoodfacts.org/produit/3116430210173/sable-noir-delichoc;Sablé Noir;DéliChoc;Cora;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au chocolat,Biscuits au chocolat noir;Biscuits;France;;;1497535057
3116430210180;http://world-fr.openfoodfacts.org/produit/3116430210180/tea-time-tradition-delacre;Tea Time Tradition;Delacre,United Biscuits;;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au chocolat;Biscuits;France;;;1486839596
3116430210319;http://world-fr.openfoodfacts.org/produit/3116430210319/le-sprits-chocolat-au-lait-megapack-delacre;Le Sprits chocolat au lait (megapack);Delacre;Leclerc;e;en:sugary-snacks, en:biscuits-and-cakes, en:biscuits, en:chocolate-biscuits;Biscuits;France;http://fr.openfoodfacts.org/images/products/311/643/021/0319/front.5.400.jpg;http://fr.openfoodfacts.org/images/products/311/643/021/0319/front.5.200.jpg;1493848048
3116430210371;http://world-fr.openfoodfacts.org/produit/3116430210371/bn-choco-giant;BN Choco Giant;BN;;e;en:Biscuits;Biscuits;France;;;1506072871
3116430210388;http://world-fr.openfoodfacts.org/produit/3116430210388/cigarettes-russes-delacre;Cigarettes Russes;Delacre;;e;Snacks sucrés,Biscuits et gâteaux,Biscuits;Biscuits;France;;;1507572633
3116430210401;http://world-fr.openfoodfacts.org/produit/3116430210401/tea-time-delacre;Tea Time;Delacre;;e;Snacks sucrés,Biscuits et gâteaux,Biscuits;Biscuits;France;;;1500364688
3116430210623;http://world-fr.openfoodfacts.org/produit/3116430210623/choco-intense-delacre;Choco Intense;Delacre;;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au chocolat;Biscuits;France;;;1507456229
3119689758397;http://world-fr.openfoodfacts.org/produit/3119689758397/biscuits-meringues-truffes-franprix;Biscuits meringués Truffés;Franprix;;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au chocolat;Biscuits;France;http://fr.openfoodfacts.org/images/products/311/968/975/8397/front.9.400.jpg;http://fr.openfoodfacts.org/images/products/311/968/975/8397/front.9.200.jpg;1460033861
3162900001192;http://world-fr.openfoodfacts.org/produit/3162900001192/6-galettes-epaisses-bretonnes-albert-menes;"6 galettes &quot;épaisses&quot; bretonnes";Albert Ménès;;e;Biscuits secs;Biscuits;France;http://fr.openfoodfacts.org/images/products/316/290/000/1192/front.7.400.jpg;http://fr.openfoodfacts.org/images/products/316/290/000/1192/front.7.200.jpg;1441782145
3162900001260;http://world-fr.openfoodfacts.org/produit/3162900001260/galettes-de-lanester-pur-beurre-albert-menes;Galettes de Lanester Pur Beurre;Albert Ménès;;e;Biscuits sablés,Biscuits pur beurre;Biscuits;France;;;1507233162
3165830012092;http://world-fr.openfoodfacts.org/produit/3165830012092/biscuits-biologiques-sesame-vecteur-sante;Biscuits Biologiques Sesame;Vecteur santé;biomonde;c;Biscuits;Biscuits;France;http://fr.openfoodfacts.org/images/products/316/583/001/2092/front.6.400.jpg;http://fr.openfoodfacts.org/images/products/316/583/001/2092/front.6.200.jpg;1431009296
3165830012108;http://world-fr.openfoodfacts.org/produit/3165830012108/biscuits-biologiques-chocolat-vecteur-sante;Biscuits Biologiques chocolat;Vecteur Santé;Bio14;d;Biscuits au chocolat;Biscuits;France;;;1489677381
3165830012115;http://world-fr.openfoodfacts.org/produit/3165830012115/biscuits-fruits-des-bois-ss-sucre-sel-bio-225g-vecteur-sante;Biscuits Fruits des bois ss sucre/sel bio 225g;Vecteur Santé;Bio14;c;en:sugary-snacks, en:biscuits-and-cakes, en:biscuits, fr:Biscuits aux fruits rouges;Biscuits;France;;;1498932770
3168930014102;http://world-fr.openfoodfacts.org/produit/3168930014102/speculoos-delacre;Speculoos;Delacre;;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Spéculoos;Biscuits;France;http://fr.openfoodfacts.org/images/products/316/893/001/4102/front.8.400.jpg;http://fr.openfoodfacts.org/images/products/316/893/001/4102/front.8.200.jpg;1506872005
3171910603715;http://world-fr.openfoodfacts.org/produit/3171910603715/palets-bretons-biscuits-mistral;Palets bretons;Biscuits Mistral;;e;Biscuits;Biscuits;France;;;1499265219
3171910661104;http://world-fr.openfoodfacts.org/produit/3171910661104/cookies-aux-pepites-de-chocolat-biscuits-mistral;Cookies aux pépites de chocolat ;Biscuits Mistral;;e;Snacks sucrés,Biscuits et gâteaux,Biscuits;Biscuits;France;;;1499278564
3173990025524;http://world-fr.openfoodfacts.org/produit/3173990025524/croc-choc-st-georges;Croc Choc;St Georges,Biscuits Bouvard;;e;Biscuits au chocolat;Biscuits;France;;;1506181311
3173990025623;http://world-fr.openfoodfacts.org/produit/3173990025623/gouter-val-d-yrome;Goûter;Val d'Yrome;Pomona;d;Biscuits secs;Biscuits;France;;;1506886984
3173990025647;http://world-fr.openfoodfacts.org/produit/3173990025647/mon-gouter-st-georges;Mon Goûter;St Georges;;d;Biscuits secs;Biscuits;France;;;1495315343
3173990026217;http://world-fr.openfoodfacts.org/produit/3173990026217/gouters-fourres-pocket-st-georges;Goûters Fourrés Pocket;St Georges;;e;Biscuits au chocolat,Biscuits fourrés;Biscuits;France;;;1506601176
3173990026484;http://world-fr.openfoodfacts.org/produit/3173990026484/12-biscuits-tablette-parfum-chocolat-au-lait-pri-malin;12 Biscuits Tablette parfum Chocolat au Lait;Pri'Malin;Cora;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au chocolat;Biscuits;France;http://fr.openfoodfacts.org/images/products/317/399/002/6484/front.7.400.jpg;http://fr.openfoodfacts.org/images/products/317/399/002/6484/front.7.200.jpg;1455308643
3173990026804;http://world-fr.openfoodfacts.org/produit/3173990026804/louis-chocolat-au-lait-chocolat-blanc-bouvard;Louis Chocolat au Lait & Chocolat BLanc;Bouvard!;;e;Biscuits au chocolat au lait;Biscuits;France;;;1503214287
