code;url;product_name;brands;stores;nutrition_grade_fr;categories;main_category_fr;countries_fr;image_url;image_small_url;last_modified_t;energy_100g;fat_100g;carbohydrates_100g;sugars_100g;fiber_100g;proteins_100g;salt_100g
3457041112884;http://world-fr.openfoodfacts.org/produit/3457041112884/les-biscuits-fauchon;Les biscuits;Fauchon;;e;Biscuits;Biscuits;France;https://static.openfoodfacts.org/images/products/345/704/111/2884/front_fr.9.400.jpg;https://static.openfoodfacts.org/images/products/345/704/111/2884/front_fr.9.200.jpg;1407054752;2125.0;25.0;62.0;25.0;3.6;7.1;0.9906
3457041145417;http://world-fr.openfoodfacts.org/produit/3457041145417/biscuit-fauchon;Biscuit fauchon;Fauchon;;e;Biscuits;Biscuits;France;https://static.openfoodfacts.org/images/products/345/704/114/5417/front_fr.4.400.jpg;https://static.openfoodfacts.org/images/products/345/704/114/5417/front_fr.4.200.jpg;1512818660;1946.0;21.4;60.0;24.0;;7.1;1.1
3460340300173;http://world-fr.openfoodfacts.org/produit/3460340300173/sables-aux-ecorces-d-orange-pleniday;Sablés aux écorces d'orange;Pléniday;Sain bio'Z;d;Sugary snacks,Biscuits and cakes,Biscuits;Biscuits;France;https://static.openfoodfacts.org/images/products/346/034/030/0173/front_fr.8.400.jpg;https://static.openfoodfacts.org/images/products/346/034/030/0173/front_fr.8.200.jpg;1474219084;2138.0;23.0;71.0;17.0;5.7;2.8;0.0
3472860001263;http://world-fr.openfoodfacts.org/produit/3472860001263/sables-la-mere-poulard;Sablés;La Mère Poulard;Stockomani;e;Snacks sucrés,Biscuits et gâteaux,Biscuits;Biscuits;France;https://static.openfoodfacts.org/images/products/347/286/000/1263/front_fr.9.400.jpg;https://static.openfoodfacts.org/images/products/347/286/000/1263/front_fr.9.200.jpg;1459072143;2114.0;22.8;69.5;25.1;;6.4;0.25
3472860001485;http://world-fr.openfoodfacts.org/produit/3472860001485/les-galettes-de-la-mere-poularde-la-mere-poulard;Les galettes de la Mère Poularde;La Mère Poulard;;e;en:sugary-snacks, en:biscuits-and-cakes, en:biscuits, fr:biscuits-secs;Biscuits;France;https://static.openfoodfacts.org/images/products/347/286/000/1485/front_fr.3.400.jpg;https://static.openfoodfacts.org/images/products/347/286/000/1485/front_fr.3.200.jpg;1508169376;1046.0;22.0;68.8;22.7;;6.5;0.54
3472860001492;http://world-fr.openfoodfacts.org/produit/3472860001492/palets-du-mont-saint-michel-la-mere-poulard;Palets du Mont Saint-Michel;La Mère Poulard;;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits sablés,Palets;Biscuits;France;https://static.openfoodfacts.org/images/products/347/286/000/1492/front_fr.25.400.jpg;https://static.openfoodfacts.org/images/products/347/286/000/1492/front_fr.25.200.jpg;1526122247;2109.0;24.7;64.3;17.6;;6.7;0.34
3472860001706;http://world-fr.openfoodfacts.org/produit/3472860001706/grandes-galettes-la-mere-poulard;Grandes galettes;La Mère Poulard;;e;Snacks sucrés,Biscuits et gâteaux,Biscuits;Biscuits;France;https://static.openfoodfacts.org/images/products/347/286/000/1706/front_fr.10.400.jpg;https://static.openfoodfacts.org/images/products/347/286/000/1706/front_fr.10.200.jpg;1521490132;2121.0;24.0;66.0;22.4;;6.8;0.2
3472860002437;http://world-fr.openfoodfacts.org/produit/3472860002437/les-cookies-de-la-mere-poulard;Les Cookies de la Mère Poulard;La Mère Poulard;;e;Snacks sucrés,Biscuits et gâteaux,Biscuits;Biscuits;France;https://static.openfoodfacts.org/images/products/347/286/000/2437/front_fr.8.400.jpg;https://static.openfoodfacts.org/images/products/347/286/000/2437/front_fr.8.200.jpg;1525186111;2092.0;26.1;63.6;37.7;;5.6;1.5
3472860002451;http://world-fr.openfoodfacts.org/produit/3472860002451/galettes-la-mere-poulard;Galettes;La Mère Poulard,Mère Poulard;;e;Biscuits sablés;Biscuits;France;;;1506764823;2109.0;22.8;69.5;25.1;;6.4;0.25
3472860003458;http://world-fr.openfoodfacts.org/produit/3472860003458/les-sables-de-la-mere-poulard;Les Sablés de La Mère Poulard;La Mère Poulard;Noz;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits sablés;Biscuits;France;https://static.openfoodfacts.org/images/products/347/286/000/3458/front_fr.6.400.jpg;https://static.openfoodfacts.org/images/products/347/286/000/3458/front_fr.6.200.jpg;1493539304;2114.0;22.8;69.5;25.1;;6.4;0.25
3472860003489;http://world-fr.openfoodfacts.org/produit/3472860003489/galettes-caramel-mere-poulard;Galettes Caramel;Mère Poulard;Noz;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits sablés,Galettes sablées;Biscuits;France;https://static.openfoodfacts.org/images/products/347/286/000/3489/front_fr.12.400.jpg;https://static.openfoodfacts.org/images/products/347/286/000/3489/front_fr.12.200.jpg;1526131254;2089.0;22.4;69.0;23.8;;5.8;0.39878
3472860003496;http://world-fr.openfoodfacts.org/produit/3472860003496/les-palets-de-la-mere-poulard;Les Palets de La Mère Poulard;La Mère Poulard;Noz;e;Snacks sucrés,Biscuits et gâteaux,Biscuits;Biscuits;France;https://static.openfoodfacts.org/images/products/347/286/000/3496/front_fr.6.400.jpg;https://static.openfoodfacts.org/images/products/347/286/000/3496/front_fr.6.200.jpg;1493538823;2108.0;24.7;64.3;17.6;;6.7;0.34
3472860008125;http://world-fr.openfoodfacts.org/produit/3472860008125/galettes-caramel-au-beurre-sale-mere-poulard;Galettes Caramel au Beurre Salé;Mère Poulard;;e;Snacks sucrés,Biscuits et gâteaux,Biscuits;Biscuits;France;https://static.openfoodfacts.org/images/products/347/286/000/8125/front_fr.22.400.jpg;https://static.openfoodfacts.org/images/products/347/286/000/8125/front_fr.22.200.jpg;1446033664;2088.0;22.5;68.9;23.7;;5.9;0.51
3472860051701;http://world-fr.openfoodfacts.org/produit/3472860051701/les-grandes-galettes-de-la-mere-poulard;Les grandes galettes de la mère Poulard;La Mère Poulard;Stockomani;e;Snacks sucrés,Biscuits et gâteaux,Biscuits;Biscuits;France;https://static.openfoodfacts.org/images/products/347/286/005/1701/front_fr.6.400.jpg;https://static.openfoodfacts.org/images/products/347/286/005/1701/front_fr.6.200.jpg;1459176860;2109.0;24.1;68.6;32.5;;4.4;0.26
3472860058120;http://world-fr.openfoodfacts.org/produit/3472860058120/les-galettes-caramel-de-la-mere-poulard-au-beurre-sale;Les Galettes Caramel de la Mère Poulard au Beurre Salé;La Mère Poulard;Noz;e;Snacks sucrés,Biscuits et gâteaux,Biscuits;Biscuits;France;https://static.openfoodfacts.org/images/products/347/286/005/8120/front_fr.6.400.jpg;https://static.openfoodfacts.org/images/products/347/286/005/8120/front_fr.6.200.jpg;1510595177;2088.0;22.5;68.9;23.7;;5.9;0.51
3472860091882;http://world-fr.openfoodfacts.org/produit/3472860091882/les-sables-du-mont-saint-michel-la-mere-poulard;Les Sablés du Mont Saint-Michel;La Mère Poulard;Noz;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits sablés;Biscuits;France;https://static.openfoodfacts.org/images/products/347/286/009/1882/front_fr.7.400.jpg;https://static.openfoodfacts.org/images/products/347/286/009/1882/front_fr.7.200.jpg;1526143572;2113.0;22.8;69.5;25.1;;6.4;0.3
3472860094227;http://world-fr.openfoodfacts.org/produit/3472860094227/les-palets-du-mont-saint-michel-la-mere-poulard;Les Palets du Mont Saint-Michel;La Mère Poulard;Noz;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Palets,Biscuits sablés;Biscuits;France;https://static.openfoodfacts.org/images/products/347/286/009/4227/front_fr.13.400.jpg;https://static.openfoodfacts.org/images/products/347/286/009/4227/front_fr.13.200.jpg;1526127991;2108.0;24.7;64.3;17.6;;6.7;0.34
3472860402886;http://world-fr.openfoodfacts.org/produit/3472860402886/galettes-caramel-la-mere-poulard;Galettes Caramel;La Mère Poulard;;e;Galettes au beurre,Biscuits sablés;Biscuits;France;https://static.openfoodfacts.org/images/products/347/286/040/2886/front_fr.11.400.jpg;https://static.openfoodfacts.org/images/products/347/286/040/2886/front_fr.11.200.jpg;1499458645;2084.0;22.5;68.9;23.7;;5.9;0.51
3472860402923;http://world-fr.openfoodfacts.org/produit/3472860402923/les-galettes-caramel-au-beurre-sale-la-mere-poulard;Les Galettes Caramel au Beurre Salé;La Mère Poulard;Noz;e;Snacks sucrés,Biscuits et gâteaux,Biscuits;Biscuits;France;https://static.openfoodfacts.org/images/products/347/286/040/2923/front_fr.6.400.jpg;https://static.openfoodfacts.org/images/products/347/286/040/2923/front_fr.6.200.jpg;1471337098;2088.0;22.5;68.9;23.7;;5.9;0.51
3472860403340;http://world-fr.openfoodfacts.org/produit/3472860403340/galettes-caramel-au-beurre-sale-la-mere-poulard;Galettes caramel au beurre salé;La Mère Poulard;Noz;e;Biscuits,Biscuits et gâteaux,Biscuits sablés;Biscuits;France;https://static.openfoodfacts.org/images/products/347/286/040/3340/front_fr.6.400.jpg;https://static.openfoodfacts.org/images/products/347/286/040/3340/front_fr.6.200.jpg;1469905836;2088.0;22.5;68.9;23.7;;5.9;0.51
3472860403371;http://world-fr.openfoodfacts.org/produit/3472860403371/palets-saveur-citron-la-mere-poulard;Palets Saveur Citron;La Mère Poulard;Air France,Hop;d;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits sablés,Palets;Biscuits;France;https://static.openfoodfacts.org/images/products/347/286/040/3371/front_fr.16.400.jpg;https://static.openfoodfacts.org/images/products/347/286/040/3371/front_fr.16.200.jpg;1521178046;2033.0;21.8;66.7;21.6;;6.7;0.33
3472860403883;http://world-fr.openfoodfacts.org/produit/3472860403883/palets-citron-la-mere-poulard;Palets Citron;La Mère Poulard;Noz;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits sablés,Biscuits au citron;Biscuits;France;https://static.openfoodfacts.org/images/products/347/286/040/3883/front_fr.14.400.jpg;https://static.openfoodfacts.org/images/products/347/286/040/3883/front_fr.14.200.jpg;1526130357;2054.0;22.8;66.2;23.1;;6.2;0.37
3472860404521;http://world-fr.openfoodfacts.org/produit/3472860404521/les-palets-de-la-mere-poulard-citron;Les Palets de La Mère Poulard Citron;La Mère Poulard;Noz;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits-au-citron,Palets-bretons,Biscuits sablés;Biscuits;France;https://static.openfoodfacts.org/images/products/347/286/040/4521/front_fr.6.400.jpg;https://static.openfoodfacts.org/images/products/347/286/040/4521/front_fr.6.200.jpg;1526128114;2056.0;22.8;66.2;23.1;;6.2;0.37
3472860404538;http://world-fr.openfoodfacts.org/produit/3472860404538/les-grandes-galettes-de-la-mere-poulard;Les Grandes Galettes de la Mère Poulard;La Mère Poulard;Noz;e;Snacks sucrés,Biscuits et gâteaux,Biscuits;Biscuits;France;https://static.openfoodfacts.org/images/products/347/286/040/4538/front_fr.6.400.jpg;https://static.openfoodfacts.org/images/products/347/286/040/4538/front_fr.6.200.jpg;1510226222;2123.0;24.0;66.0;22.4;;6.8;0.2
3473710080032;http://world-fr.openfoodfacts.org/produit/3473710080032/palets-pur-beurre-georges-blanc;Palets Pur Beurre;Georges Blanc;;e;Snacks sucrés,Biscuits et gâteaux,Biscuits;Biscuits;France;https://static.openfoodfacts.org/images/products/347/371/008/0032/front_fr.6.400.jpg;https://static.openfoodfacts.org/images/products/347/371/008/0032/front_fr.6.200.jpg;1501612256;3925.0;52.0;106.0;52.0;3.0;10.0;1.3004799999999999
3477690005627;http://world-fr.openfoodfacts.org/produit/3477690005627/lunettes-chocolat-noisettes-antoinette-patisserie;Lunettes Chocolat Noisettes;Antoinette Pâtisserie;;e;Biscuits au chocolat,Lunettes,Biscuits sablés;Biscuits;France;https://static.openfoodfacts.org/images/products/347/769/000/5627/front_fr.4.400.jpg;https://static.openfoodfacts.org/images/products/347/769/000/5627/front_fr.4.200.jpg;1506674839;2050.0;21.3;65.8;33.3;;7.3;0.2
3478820091145;http://world-fr.openfoodfacts.org/produit/3478820091145/fourres-chocolat-jardin-bio;Fourrés chocolat;Jardin Bio;Cora;d;en:sugary-snacks, en:biscuits-and-cakes, en:biscuits, en:chocolate-biscuits;Biscuits;France;https://static.openfoodfacts.org/images/products/347/882/009/1145/front_fr.29.400.jpg;https://static.openfoodfacts.org/images/products/347/882/009/1145/front_fr.29.200.jpg;1525772525;2025.0;21.0;65.0;26.0;4.5;6.6;0.8
3481712229991;http://world-fr.openfoodfacts.org/produit/3481712229991/biscuits-sables-au-citron-goulibeur;Biscuits Sablés au citron;Goulibeur;;e;Biscuits;Biscuits;France;https://static.openfoodfacts.org/images/products/348/171/222/9991/front_fr.4.400.jpg;https://static.openfoodfacts.org/images/products/348/171/222/9991/front_fr.4.200.jpg;1518703554;2167.0;25.0;69.0;24.0;;5.2;0.61
3483130006529;http://world-fr.openfoodfacts.org/produit/3483130006529/torsade-brebis-et-piments-d-espelette-les-petites-laiteries;Torsade Brebis et piments d’Espelette;Les Petites Laiteries;;e;Feuilletés,Biscuits feuilletés,Feuilletés au fromage;Biscuits;France;https://static.openfoodfacts.org/images/products/348/313/000/6529/front_fr.8.400.jpg;https://static.openfoodfacts.org/images/products/348/313/000/6529/front_fr.8.200.jpg;1520504512;2013.0;32.0;38.0;0.0;;10.0;1.6
3488430001342;http://world-fr.openfoodfacts.org/produit/3488430001342/craquants-biscuiterie-pdr-pa;Craquants;Biscuiterie PDR/PA;;e;Biscuits;Biscuits;France;https://static.openfoodfacts.org/images/products/348/843/000/1342/front_fr.11.400.jpg;https://static.openfoodfacts.org/images/products/348/843/000/1342/front_fr.11.200.jpg;1515062723;2135.0;17.1;82.4;68.0;;6.5;0.8
3488430050302;http://world-fr.openfoodfacts.org/produit/3488430050302/crepes-dentelle-ty-mad;Crêpes Dentelle;Ty Mad;;b;Snacks sucrés,Biscuits et gâteaux,Biscuits,Crêpes dentelle;Biscuits;France;https://static.openfoodfacts.org/images/products/348/843/005/0302/front_fr.4.400.jpg;https://static.openfoodfacts.org/images/products/348/843/005/0302/front_fr.4.200.jpg;1522077268;2008.0;18.0;73.0;0.0;;6.5;0.0
3488431021400;http://world-fr.openfoodfacts.org/produit/3488431021400/palets-bretons-au-veritable-beurre-de-baratte-biscuiterie-de-pont-aven;Palets bretons au véritable beurre de baratte;Biscuiterie de Pont-Aven;;e;Biscuits;Biscuits;France;https://static.openfoodfacts.org/images/products/348/843/102/1400/front_fr.7.400.jpg;https://static.openfoodfacts.org/images/products/348/843/102/1400/front_fr.7.200.jpg;1517740672;2090.0;29.2;50.0;20.8;0.0;4.17;1.01
3497900006718;http://world-fr.openfoodfacts.org/produit/3497900006718/mes-bons-biscuits-gourmets-amande-rapadura-dao;Mes Bons Biscuits Gourmets Amande & Rapadura;Dao;;d;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits à l'amande;Biscuits;France;https://static.openfoodfacts.org/images/products/349/790/000/6718/front_fr.7.400.jpg;https://static.openfoodfacts.org/images/products/349/790/000/6718/front_fr.7.200.jpg;1510004253;2046.0;24.0;56.0;19.0;4.7;10.0;0.6
3497900007029;http://world-fr.openfoodfacts.org/produit/3497900007029/biscuits-bio-au-sarrasin-dao;Biscuits Bio au Sarrasin;Dao;;d;Biscuits secs;Biscuits;France;;;1526144538;1941.0;20.0;63.0;13.0;24.0;6.3;0.01
3502790725356;http://world-fr.openfoodfacts.org/produit/3502790725356/navettes-provencales-le-pere-gatounet;Navettes provencales;Le Père Gatounet;La Boutique en Provence;e;Snacks sucrés,Biscuits et gâteaux,Biscuits;Biscuits;France;https://static.openfoodfacts.org/images/products/350/279/072/5356/front_fr.6.400.jpg;https://static.openfoodfacts.org/images/products/350/279/072/5356/front_fr.6.200.jpg;1484476388;2002.0;19.0;69.0;25.0;;7.4;0.84
3513851559339;http://world-fr.openfoodfacts.org/produit/3513851559339/shortbreads-nature-regents-park;Shortbreads Nature;Regents Park,Regent's Park;;d;en:sugary-snacks, en:biscuits-and-cakes, en:biscuits, fr:biscuits-sables;Biscuits;France;https://static.openfoodfacts.org/images/products/351/385/155/9339/front_fr.12.400.jpg;https://static.openfoodfacts.org/images/products/351/385/155/9339/front_fr.12.200.jpg;1506525116;2205.0;29.0;61.0;18.0;16.0;4.6;0.58
3526590000482;http://world-fr.openfoodfacts.org/produit/3526590000482/la-belle-epoque-les-zezettes-de-sete-la-maxi-boite-de-500-gr;La belle époque, Les zézettes de sète , la maxi boite de 500 gr;La Belle Epoque;;d;en:sugary-snacks, en:biscuits-and-cakes, en:biscuits;Biscuits;France;https://static.openfoodfacts.org/images/products/352/659/000/0482/front_fr.20.400.jpg;https://static.openfoodfacts.org/images/products/352/659/000/0482/front_fr.20.200.jpg;1516491275;1966.0;17.7;71.6;30.6;;6.1;0.31
3535709040912;http://world-fr.openfoodfacts.org/produit/3535709040912/navettes-de-provence-nos-regions-ont-du-talent;Navettes de Provence;Nos Régions ont du Talent;;d;Biscuits;Biscuits;France;https://static.openfoodfacts.org/images/products/353/570/904/0912/front_fr.4.400.jpg;https://static.openfoodfacts.org/images/products/353/570/904/0912/front_fr.4.200.jpg;1524728244;1761.0;9.4;76.0;24.0;1.6;7.2;0.73
3535800110408;http://world-fr.openfoodfacts.org/produit/3535800110408/crepe-dentelles-saveur-caramel-gavottes;Crêpe Dentelles saveur Caramel;Gavottes;;e;Crêpes dentelles,Biscuits secs;Biscuits;France;https://static.openfoodfacts.org/images/products/353/580/011/0408/front_fr.9.400.jpg;https://static.openfoodfacts.org/images/products/353/580/011/0408/front_fr.9.200.jpg;1505978002;1830.0;10.0;79.0;48.0;;5.8;1.05
3535800110576;http://world-fr.openfoodfacts.org/produit/3535800110576/crepe-dentelle-l-authentique-coffret-or-les-gavottes;Crêpe Dentelle L'authentique Coffret Or;Les Gavottes,Gavottes;Intermarché;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Crêpes dentelles;Biscuits;France;https://static.openfoodfacts.org/images/products/353/580/011/0576/front_fr.13.400.jpg;https://static.openfoodfacts.org/images/products/353/580/011/0576/front_fr.13.200.jpg;1526131754;1803.0;10.0;79.0;48.0;;5.5;1.0
3535800113416;http://world-fr.openfoodfacts.org/produit/3535800113416/l-authentique-crepe-dentelle-de-bretagne-chocolat-noir-gavottes;L'authentique Crêpe Dentelle de Bretagne Chocolat Noir;Gavottes;;e;Crêpes Dentelle,Biscuits au chocolat noir;Biscuits;France;https://static.openfoodfacts.org/images/products/353/580/011/3416/front_fr.6.400.jpg;https://static.openfoodfacts.org/images/products/353/580/011/3416/front_fr.6.200.jpg;1515765337;2079.0;21.0;69.0;45.0;;5.6;0.63
3535800113850;http://world-fr.openfoodfacts.org/produit/3535800113850/crepes-dentelles-au-chocolat-au-lait-gavottes;Crêpes Dentelles au Chocolat au Lait;Gavottes;;e;Crêpes Dentelle,Crêpes au chocolat,Crêpes,Biscuits au chocolat au lait;Biscuits;France;https://static.openfoodfacts.org/images/products/353/580/011/3850/front_fr.4.400.jpg;https://static.openfoodfacts.org/images/products/353/580/011/3850/front_fr.4.200.jpg;1497640647;2050.0;20.0;70.0;49.0;;6.3;0.699999999999999
3535800113904;http://world-fr.openfoodfacts.org/produit/3535800113904/crepe-dentelle-chocolat-au-lait-gavottes;Crêpe Dentelle Chocolat au lait;Gavottes;Carrefour;e;Snacks sucrés, Biscuits et gâteaux, Biscuits;Biscuits;France;https://static.openfoodfacts.org/images/products/353/580/011/3904/front_fr.6.400.jpg;https://static.openfoodfacts.org/images/products/353/580/011/3904/front_fr.6.200.jpg;1462191112;2058.0;20.0;70.0;49.0;;6.3;0.7
3535800113959;http://world-fr.openfoodfacts.org/produit/3535800113959/crepes-dentelle-chocolat-au-lait-gavottes;Crêpes Dentelle Chocolat au Lait;Gavottes;;e;Crêpes dentelle,Biscuits au chocolat au lait;Biscuits;France;https://static.openfoodfacts.org/images/products/353/580/011/3959/front_fr.14.400.jpg;https://static.openfoodfacts.org/images/products/353/580/011/3959/front_fr.14.200.jpg;1503218548;2017.0;20.0;68.0;50.0;;6.0;0.659999999999999
